"mfcc1_mean","mfcc1_sd","mfcc2_mean","mfcc2_sd","mfcc3_mean","mfcc3_sd","mfcc4_mean","mfcc4_sd","mfcc5_mean","mfcc5_sd","mfcc6_mean","mfcc6_sd","mfcc7_mean","mfcc7_sd","mfcc8_mean","mfcc8_sd","mfcc9_mean","mfcc9_sd","mfcc10_mean","mfcc10_sd","mfcc11_mean","mfcc11_sd","mfcc12_mean","mfcc12_sd","mfcc13_mean","mfcc13_sd","tempo","centroid_mean","centroid_sd","rms_mean","rms_sd","harmonic_rms_mean","percussive_rms_mean","perc_harm_ratio","file","day_night","cluster"
-158.56783,73.511696,86.2483,25.70275,-4.649418,15.226887,36.197712,11.736151,8.248328,10.56597,16.963654,8.696793,2.2492492,9.767776,10.061801,9.268988,-2.7762895,9.275979,4.79657,8.128076,0.14414778,8.206567,5.8952603,7.66927,0.75209004,7.8573456,143.5546875,2237.86840652446,679.874349854933,0.084151916,0.039478518,0.0532923,0.041146692,0.772080007473406,"Map Screen Medley (Super Mario World) - Mario Kart World (OST).wav","","2"
-182.60835,79.584015,76.16459,21.978453,-0.44224283,16.763609,34.546803,11.513323,3.2856216,9.56473,9.861145,9.104929,-1.5841765,7.8112707,8.008731,7.645548,-3.146774,7.513704,3.6928391,7.155245,-2.7130635,7.412084,1.5939236,7.473944,-1.4248531,7.410351,103.359375,2600.1743504615,587.866574013451,0.045902904,0.016266167,0.029019685,0.022593834,0.778542379214326,"Overworld BGM (Super Mario 3D Land) - Mario Kart World (OST).wav","","1"
-76.80952,37.99766,86.196785,15.277896,2.9671285,10.684737,34.40583,9.814709,5.9822154,6.6628056,10.843401,7.014392,2.3508708,6.1453195,6.718787,6.553572,1.4249852,6.3413763,2.8328364,6.393673,-0.17526081,6.594197,4.788997,6.8553047,-2.5835338,6.13544,95.703125,2380.17005629786,406.609162000324,0.1263509,0.025510332,0.08591921,0.054534983,0.634716600854614,"SNES Battle Course (Super Mario Kart) - Mario Kart World (OST).wav","","1"
-121.90822,63.004837,62.651897,21.284058,-4.2162027,19.020035,23.915133,13.467196,1.3390108,11.013214,6.460175,9.609729,-4.807989,9.993731,4.8896747,9.817646,-4.1032534,10.267401,5.5928607,9.98002,-2.07156,10.3854885,1.1038142,10.484943,-2.4079328,9.902766,112.34714674,2918.1571307809,566.841717670411,0.08339265,0.035457555,0.047463454,0.04635861,0.976701662589539,"DS Figure-8 Circuit⧸Mario Circuit (Mario Kart DS) - Mario Kart World (OST).wav","","2"
-206.77824,73.90316,130.23547,22.246996,-5.2059407,19.075308,33.242504,12.607795,7.854256,11.5264,10.457112,11.478187,-5.1814566,9.397845,0.4547907,10.613262,-0.020398777,10.148267,2.672219,11.33201,2.3309202,10.568278,5.2548084,13.556575,2.8549628,12.344194,107.66601562,1384.46707902719,432.619042037032,0.1083651,0.050411515,0.09222607,0.028545072,0.309508600116534,"Underwater BGM (Super Mario Bros.) - Mario Kart World (OST).wav","","2"
-290.4374,98.3714,143.70003,48.60583,-3.2815428,35.67329,14.33213,29.33988,-6.350975,17.5404,10.737933,18.304245,3.2896419,16.237503,3.1988254,16.059092,-3.5317867,13.406723,4.3819933,12.670755,-1.2029707,12.055409,1.1535782,13.55055,-2.0222988,14.631867,86.1328125,1332.99155032787,669.053491866298,0.060897447,0.02265791,0.048007272,0.021591693,0.449749432352228,"Wii U Sweet Sweet Canyon (Mario Kart 8) (Night) - Mario Kart World (OST).wav","Night","4"
-102.49346,61.67079,65.014175,35.190403,7.5795727,19.730238,21.807463,12.628334,1.9711581,11.354508,10.969965,9.241298,1.5618408,8.619399,7.1843605,7.8228655,-0.41928282,7.798176,4.8235464,7.8717904,-2.21612,7.576379,4.586285,7.4566584,-0.1871225,8.588545,172.265625,3217.55370048095,878.750854132614,0.08227236,0.022851521,0.053961005,0.036805004,0.682054045976596,"GCN Baby Park (Mario Kart： Double Dash!!) - Mario Kart World (OST).wav","","2"
-119.31512,41.799805,88.850235,16.35361,-5.129659,11.994199,35.359013,11.889683,3.5928907,7.3845034,12.985252,7.7448635,2.1374538,7.7410197,8.118765,7.563799,-0.32115415,7.2436476,3.3859968,7.530485,-3.2959545,7.0775943,5.6673326,7.112722,-4.329404,7.44575,112.34714674,2305.51794227169,442.157405212836,0.08479001,0.017547421,0.05861907,0.036683112,0.625777346963577,"Wii DK Summit (Mario Kart Wii) - Mario Kart World (OST).wav","","1"
-30.706453,35.917076,80.24182,14.631999,-5.7204595,9.762506,31.59912,9.1215515,-0.5997566,7.634487,13.729451,6.9753046,0.9737843,6.017541,7.3945537,5.7409253,1.459933,5.471046,4.2681546,6.589915,0.91107386,6.1638575,4.823373,6.09106,-2.0096183,6.21512,135.99917763,2556.71438748556,362.957412933255,0.16915883,0.031800546,0.1256818,0.06235309,0.496114728083696,"Bowser's Galaxy Generator (Super Mario Galaxy 2) - Mario Kart World (OST).wav","","5"
-90.07081,48.663216,69.340996,13.602495,1.8727126,11.283307,32.99911,9.517457,3.74935,7.3927484,9.703992,6.404046,-0.5451432,6.210239,6.59119,6.3251834,0.37964043,6.0848494,4.584038,6.075027,-2.0292041,5.8657823,4.3037505,5.935147,-2.0078433,6.4857016,135.99917763,2864.15002922558,367.024597898703,0.086144924,0.0197577,0.058264278,0.03682395,0.632005064605467,"Staff Credits (Mario Kart 7) - Mario Kart World (OST).wav","","1"
-132.97646,68.84996,82.33297,19.753145,-8.971171,13.945219,23.352674,12.917803,-1.8605717,8.495726,12.168354,7.900565,-3.0245104,7.132231,6.408856,6.395593,-0.3699831,6.530882,2.7565925,6.9167542,-1.8680435,7.2037373,5.3384404,7.0300446,-2.7076588,7.511968,117.45383523,2583.99960957206,519.914973698044,0.064014375,0.018539941,0.046372194,0.025006616,0.539247233492108,"SNES Rainbow Road (Super Mario Kart) - Mario Kart World (OST).wav","","1"
-113.746864,68.23566,95.62153,23.3742,-13.414036,14.249405,26.137085,9.804367,0.5688218,7.865325,6.9445033,6.848021,-0.0638395,7.200305,4.5550714,6.3874445,-1.8883073,6.815714,3.6791334,6.3854775,-2.9350724,6.871738,4.7621665,6.8947005,-0.43550763,6.429716,117.45383523,2227.41066246741,506.947721566844,0.091456376,0.024777578,0.069028854,0.032599032,0.472245410665584,"Bowser's Highway Showdown (Super Mario 3D World) - Mario Kart World (OST).wav","","1"
-158.4768,75.39897,82.49523,27.887169,25.070112,10.145167,23.894756,8.499307,20.065365,10.408025,2.6731753,6.6273603,-2.8233395,6.7232924,-3.8925433,7.1092105,-12.334819,6.976396,-3.7427626,7.406111,-4.2063894,7.035834,-1.6641988,7.3992844,-2.254481,7.313853,103.359375,2548.44007283373,862.732964446071,0.09644862,0.041108824,0.07614827,0.030180497,0.396333365722924,"Wii Daisy Circuit (Mario Kart Wii) (Night) - Mario Kart World (OST).wav","Night","2"
-161.61801,66.38286,87.53983,23.17465,-5.9409065,14.285913,27.245,9.622793,6.6279235,8.275462,9.46511,7.4343076,3.2360752,6.5233192,5.620743,6.363847,-1.9408412,6.4979067,5.3034143,6.9361086,-0.47670153,6.9198093,3.222223,7.6393785,-2.862327,7.535367,129.19921875,2291.6999402713,560.909121833346,0.0650444,0.017591743,0.0499009,0.023094516,0.462798329974232,"Underwater BGM (Super Mario Bros. 3) - Mario Kart World (OST).wav","","1"
-121.54727,72.080215,79.51089,20.40621,-14.94698,16.69462,27.125713,9.545551,-0.20741229,8.421226,8.767166,7.303606,-1.0729818,7.1599708,5.849657,6.3294497,-2.3479967,6.3566484,6.7737412,5.64378,-1.6748049,5.8857293,5.565109,5.973951,-1.6724932,5.850871,103.359375,2539.31742881673,493.632403109756,0.07384246,0.021145573,0.05277656,0.029788002,0.564406582381835,"Jump Up, Super Star! (Super Mario Odyssey) - Mario Kart World (OST).wav","","1"
-186.24055,89.74086,105.14153,34.555206,-11.237402,23.742027,27.141642,12.523091,0.25667402,11.1987705,10.231799,9.712312,-7.4329634,9.494581,4.2710166,9.056684,-5.191809,9.728579,1.5356942,8.848424,-8.128774,9.045663,-1.1291562,7.947649,0.25399217,8.270824,123.046875,1987.68365530416,733.160114532635,0.083394416,0.05149324,0.05884218,0.03460824,0.58814364029271,"Yoshi's Song (Yoshi's Story) - Mario Kart World (OST).wav","","2"
-156.47968,74.850914,101.876755,22.902473,18.575727,19.90597,30.092924,11.322354,10.641065,8.468911,7.128976,8.835677,-1.4913833,7.9479556,5.5919027,8.034864,-3.379167,7.9785438,2.790644,8.171375,-6.925181,8.400386,0.7000031,8.863005,-6.464484,8.502722,99.38401442,1982.94939031554,565.604283238639,0.094039835,0.029074032,0.07179188,0.031451005,0.438079731052791,"Staff Credits A (Mario Kart Wii) - Mario Kart World (OST).wav","","2"
-139.18266,76.569824,83.05151,23.110853,-6.987107,20.267445,40.29026,10.954521,10.202635,10.474935,11.84671,8.989167,4.2553453,7.6368284,7.007542,7.680226,1.1797024,7.2856336,6.890416,7.48705,1.9581367,7.506683,4.18085,6.660896,0.6636369,7.155875,117.45383523,2326.39829724108,559.18711323942,0.087862685,0.040565804,0.051531594,0.045898695,0.890673082076318,"Yoshi Star Galaxy (Super Mario Galaxy 2) - Mario Kart World (OST).wav","","2"
-122.3052,91.68435,89.89981,34.291916,-14.423104,22.43177,27.359894,13.418738,12.612975,13.058605,10.1829405,11.122725,3.7976542,10.335394,11.8647995,10.984163,-1.3589845,10.088159,9.091016,8.323679,-0.26104996,7.573756,0.70218056,7.788291,0.72459805,7.783487,123.046875,2177.49472654018,791.461139626425,0.1368101,0.07004013,0.07994724,0.07410619,0.926927047114896,"Drifting Away (WarioWare, Inc.： Mega Microgame$!) - Mario Kart World (OST).wav","","2"
-61.429527,54.514507,67.71663,13.911023,-4.044726,13.118321,33.966534,8.937352,11.84931,7.840979,12.133304,8.793391,3.7772193,7.5884824,11.648883,7.592321,-4.0221157,7.59148,5.6382093,7.430855,-0.34925336,8.601004,3.9651256,8.895775,2.2224147,8.105541,92.28515625,2757.7270695885,395.515590795725,0.1427415,0.038324594,0.09340142,0.06583021,0.704801978145386,"Wii Thwomp Desert (Mario Kart Wii) - Mario Kart World (OST).wav","","3"
-76.520515,45.154728,74.74889,16.767826,-23.884647,12.154919,50.68207,10.256099,0.231468,7.3899026,15.226329,7.032167,-1.2563956,6.0434976,7.9001966,6.49659,3.0629106,6.6132917,6.342372,6.8448644,-0.004348329,6.650838,6.687185,6.4807305,0.19107014,6.489985,89.10290948,2570.73832752874,370.842295034466,0.11048282,0.018410718,0.08136794,0.042712085,0.524918784746601,"Wii U Ice Ice Outpost (Mario Kart 8) - Mario Kart World (OST).wav","","5"
-17.20515,36.087116,63.675716,12.146484,-23.986837,10.752574,33.640663,8.067491,1.5260358,7.8875737,16.213135,6.1532393,7.961248,6.1759443,11.568467,5.4733925,4.7385254,5.884326,5.2819657,5.4553833,0.93152374,5.600241,5.137054,5.58275,-2.175194,5.5928106,161.49902344,2851.26452352467,307.660544657574,0.16479878,0.026806904,0.122196876,0.061371893,0.502233712601087,"Bowser's Fury (Super Mario 3D World + Bowser's Fury) - Mario Kart World (OST).wav","","5"
-149.96088,56.871613,93.89141,19.072931,17.479803,13.962279,34.78072,11.042283,5.9099197,10.446397,11.363035,9.928116,-0.7911432,8.280077,9.717124,8.985868,4.992777,8.423031,5.4327025,8.396355,0.8655858,9.138641,5.0033727,9.443635,0.42124197,8.663568,129.19921875,2087.7893152841,501.722978206294,0.092522904,0.026872402,0.065037735,0.036507424,0.561318175633597,"Athletic BGM (Super Mario World 2： Yoshi's Island) - Mario Kart World (OST).wav","","2"
-163.567,78.191696,96.548584,23.88007,-0.051359773,18.406187,27.290852,12.586526,3.4816332,10.528005,9.94724,10.524857,-4.81212,9.164642,1.9315139,8.898195,-8.934115,8.603403,2.084959,9.850911,-3.9124997,9.447157,0.45150343,9.849118,-4.3611135,8.658164,135.99917763,2159.7740420296,593.393285483586,0.07841916,0.034728993,0.05174148,0.037510116,0.724938484848658,"Ground BGM (Super Mario Bros.) (Day) - Mario Kart World (OST).wav","Day","2"
-135.654,69.13976,94.6656,22.438963,0.70187104,18.037148,29.263624,12.756409,8.038994,10.183963,12.4007015,9.931726,3.55153,9.789379,7.4905925,9.538763,-2.5664485,9.31724,6.902999,9.671334,-5.23062,9.247671,1.1711211,9.011472,-3.5065036,9.667245,107.66601562,2107.19777326105,552.089424568257,0.10608233,0.042860895,0.0688299,0.0512739,0.744925605881762,"Overworld BGM (New Super Mario Bros. U) - Mario Kart World (OST).wav","","2"
-96.415855,62.45694,74.72472,17.64062,-18.574953,13.339091,35.466545,10.459987,1.094503,7.399505,11.407191,7.551955,0.6175327,6.484212,10.759352,6.490744,1.1885285,6.5608206,5.3379416,5.9917254,-1.7383814,7.201421,3.354187,6.83877,-0.96114606,6.745134,89.10290948,2635.60296203315,409.315801337192,0.08797481,0.0183802,0.06147645,0.037272792,0.606283963613408,"3DS Rock Rock Mountain (Mario Kart 7) - Mario Kart World (OST).wav","","5"
-77.78479,56.032227,79.18691,16.3045,-7.3407474,16.006067,37.678,9.662098,10.071739,8.765269,10.954929,7.1437173,4.026559,6.435466,7.882352,6.4481797,-1.2725126,6.3364162,5.475152,6.60923,-2.8279936,6.4068418,3.2469823,7.095153,-1.0574017,6.449013,143.5546875,2469.95736787628,388.409876852844,0.13439126,0.046942975,0.08827051,0.062202893,0.704676908563354,"GCN Rainbow Road (Mario Kart： Double Dash!!) - Mario Kart World (OST).wav","","3"
-152.99835,69.4636,100.76177,24.695072,-3.353962,16.109278,33.574284,11.920841,5.489915,9.090128,8.82871,8.189345,-1.1598544,7.8066835,5.6736317,8.499803,-5.2345967,8.255651,3.7505562,8.6136875,-5.0130467,8.903295,3.6913316,9.656075,-1.9297084,9.763527,89.10290948,2049.11027367666,560.37025103012,0.08963662,0.033954557,0.06881777,0.032488905,0.4720936448413,"Staff Credits (Mario Kart DS) - Mario Kart World (OST).wav","","2"
-118.0968,51.78876,101.0507,22.204632,-10.191492,18.635555,35.934765,10.466657,10.408,9.031763,9.750305,10.583406,-6.0093174,7.7406197,9.464033,8.654105,-10.111312,7.998739,1.6032997,8.300075,-4.5365148,9.345857,0.5558463,8.967057,-0.23797795,9.222063,135.99917763,1973.95723521473,470.062226556267,0.13711275,0.041634146,0.11538596,0.036735285,0.318366009545622,"DS Delfino Square (Mario Kart DS) - Mario Kart World (OST).wav","","2"
-126.39608,55.746506,93.52761,25.672367,8.783827,13.979209,28.608747,11.0494795,0.12847577,8.1421995,7.5584,8.496675,-4.644422,7.986721,4.674258,7.3538184,-4.2522454,7.7084503,0.39100185,7.569876,-5.550935,7.920453,1.3599209,7.790649,-3.0421007,7.9231687,107.66601562,2305.08012443373,603.598199341655,0.08787945,0.021547465,0.06552007,0.03228534,0.492747445780351,"Wii U Super Bell Subway (Mario Kart 8) - Mario Kart World (OST).wav","","2"
-117.954735,46.26608,83.31112,18.641047,12.927449,15.967321,27.847342,10.332592,6.869276,8.660023,14.021054,7.9215684,2.633756,7.8144264,9.218018,7.4970207,0.8281598,8.249768,7.7330394,7.7242193,0.5382006,8.583261,7.1355777,8.195095,-0.782549,8.282441,143.5546875,2486.42089473238,499.945909828116,0.09474804,0.019525241,0.06966461,0.03530761,0.506815447710258,"3DS Rosalina's Ice World (Mario Kart 7) - Mario Kart World (OST).wav","","3"
-88.06965,63.666065,82.51007,17.797115,5.5284815,17.47569,20.692535,10.876122,-0.7647228,9.682785,9.348154,8.606243,-2.4155474,7.2666407,6.782019,7.86579,-2.3872695,6.995942,3.9430022,7.139631,-0.97093445,6.856807,4.5800486,6.886758,-1.9634553,6.3715415,135.99917763,2581.04053079076,493.009414190876,0.10802907,0.028780686,0.07142915,0.049040712,0.686554817147481,"Hisstocrat (Super Mario 3D World) - Mario Kart World (OST).wav","","1"
-31.206402,43.291477,79.66889,15.577358,-5.448434,10.413018,36.895905,9.290466,-0.30026057,7.4790077,16.87764,7.500418,-2.3702538,6.837135,10.008596,7.073916,-0.27573892,7.3147087,7.7365913,7.9258904,-3.011166,7.23056,4.1199913,7.934217,-5.8646293,7.368895,151.99908088,2543.39337952221,416.175699114278,0.18451397,0.03344675,0.14190045,0.063029274,0.444176393887035,"DS Rainbow Road (Mario Kart DS) - Mario Kart World (OST).wav","","3"
-45.83483,29.183956,74.86262,14.148951,-20.333323,9.465003,34.91898,9.227531,4.413057,6.932819,17.676188,6.259617,4.3498745,6.3371673,8.365554,6.163663,4.360675,6.6743474,3.983136,7.6509805,0.032186825,7.8983984,6.9548635,7.1294684,-2.3136666,7.0610995,172.265625,2585.941011923,321.171292981499,0.14209178,0.022591269,0.10391049,0.05531683,0.532345631150957,"Cloudy Court Galaxy (Super Mario Galaxy 2) - Mario Kart World (OST).wav","","5"
-83.67042,56.122173,78.8967,16.99995,-5.242659,13.977404,34.631847,9.290845,4.247795,7.5199175,15.049132,7.9082866,4.012153,7.1587505,7.1476307,6.349324,1.2158878,6.7168403,7.477827,6.6826158,-1.7276514,6.3688564,3.0420308,6.3280535,-2.8372686,6.8388705,117.45383523,2514.12278373767,437.822354327543,0.11177511,0.024027662,0.08062553,0.043384038,0.538086405772386,"Bowser's Castle： Main Courtyard (Super Mario Odyssey) - Mario Kart World (OST).wav","","5"
-70.365814,50.524467,90.698044,23.547867,-4.654639,20.86078,41.76356,11.641874,3.8172321,7.7608423,9.336336,7.7754374,-5.0829735,7.813129,8.583884,6.6187577,-1.224764,6.701584,11.601748,6.962083,1.6667497,8.266031,9.459451,8.005322,1.0100023,7.422981,86.1328125,2230.7422293883,558.013515587084,0.16278921,0.045878187,0.10159502,0.0863819,0.850248816963306,"Underground BGM (Super Mario World) - Mario Kart World (OST).wav","","3"
-114.87218,70.95378,94.625305,21.033134,1.8367509,20.860569,31.239206,12.22875,-0.51993686,10.01043,10.312339,10.527282,0.24654871,8.142704,7.9833417,8.419013,-0.48098958,9.569387,3.987355,9.117737,-1.929301,9.478425,0.6209524,9.0897665,-4.1421647,8.205178,129.19921875,2164.4708558283,514.496160619904,0.12486116,0.047453124,0.088553995,0.053528573,0.604467014289551,"N64 Frappe Snowland⧸Sherbet Land (Mario Kart 64) (Day) - Mario Kart World (OST).wav","Day","2"
-126.14312,58.93437,96.622734,19.558657,-16.601124,15.546977,44.893375,12.022607,11.893786,8.033252,8.758799,7.598954,4.8104105,8.214361,4.8175225,7.5821304,-2.1648471,7.722543,-0.11366418,6.9132166,-1.4688615,7.6564507,1.5315154,6.8947196,-0.6523435,7.6132016,117.45383523,2082.78755242954,447.965877816385,0.09918455,0.035512142,0.07090707,0.03988288,0.562458955811941,"Staff Roll (Super Mario 64) - Mario Kart World (OST).wav","","1"
-115.73776,65.91032,82.51191,18.891838,-5.9750195,15.648638,34.720753,10.920684,6.004729,8.435531,10.594655,8.114269,-3.0291097,6.8845797,8.998463,7.246847,-5.237878,6.8623466,2.7898114,6.548373,-3.6129026,6.4020762,0.105941705,6.6178837,-1.5789176,6.518723,129.19921875,2448.52965519365,466.097759538327,0.08349543,0.023898538,0.055136163,0.037860658,0.686663152501631,"Wii U Dolphin Shoals (Mario Kart 8) (Day) - Mario Kart World (OST).wav","Day","1"
-73.27404,52.138653,102.78055,18.578445,-1.4665883,13.044395,26.975256,10.87944,6.6737747,7.0167675,11.786444,6.8031673,1.1964214,6.2044187,6.8377304,6.1075606,-1.2341955,5.737935,5.0448194,5.3930845,-1.4496014,5.37973,3.0475857,5.4521317,-1.2337456,5.845753,123.046875,2039.89227662436,436.291952050361,0.15009186,0.032282166,0.108449765,0.058378395,0.538293989309459,"Mario Paint Flyswatter (Level 1) (Mario Paint) - Mario Kart World (OST).wav","","1"
-91.52981,54.24737,58.08896,20.79262,-11.766424,14.443813,20.95166,13.541605,-1.2158859,10.877718,13.46444,10.916193,4.0841546,9.528495,11.859812,9.492544,1.6291393,8.075296,5.597668,7.682485,-3.0343854,7.0582886,3.2282636,7.2077446,-3.3766954,6.034164,117.45383523,3114.26339766649,581.438885076207,0.08354826,0.025790144,0.054976847,0.03816181,0.694130682703929,"SNES Ghost Valley (Super Mario Kart) - Mario Kart World (OST).wav","","2"
-101.35006,56.611794,86.25988,17.947266,6.9310784,11.439156,24.426289,11.1303625,4.654884,7.980068,12.079539,7.60678,1.8566177,8.558047,3.9126139,7.346991,-3.2615921,6.793848,7.5243964,8.012999,-4.2006893,7.5484324,2.19358,7.8927946,-0.43983576,8.564888,151.99908088,2431.19822832275,530.988574538162,0.10740732,0.03049279,0.07509172,0.045992877,0.612481177437424,"N64 Kalimari Desert (Mario Kart 64) - Mario Kart World (OST).wav","","1"
-188.41864,85.06579,91.52927,27.469385,15.941525,21.836882,38.287876,13.380261,5.245491,10.968815,10.200972,9.644041,1.1477925,8.867672,3.7875154,8.150419,0.57855946,8.554797,7.8929296,8.542341,-1.1219033,9.466522,4.9420595,8.402382,-1.2077092,8.223508,95.703125,2119.1524134948,678.488032611452,0.07243703,0.029633591,0.052304745,0.028385537,0.542684879010772,"Chainlink Charge (Super Mario 3D World) (Night) - Mario Kart World (OST).wav","Night","2"
-108.05523,69.016335,88.78212,25.876158,-3.768575,16.925215,36.708332,11.063948,10.895056,8.335495,12.769388,8.050415,1.6412932,6.6660056,10.0877285,6.9721866,0.79679984,6.50557,7.1064386,5.82376,-0.009870804,5.986418,6.958923,6.266861,-2.2104445,5.533992,103.359375,2217.6797310986,678.789140641681,0.11993658,0.025889099,0.09512632,0.037779965,0.397151555994063,"Jungle Hijinx (Donkey Kong Country) - Mario Kart World (OST).wav","","1"
-208.72786,85.56108,118.33894,44.707634,10.688061,28.734999,30.960546,19.381542,-4.0701494,14.471964,1.4780343,11.166991,-7.084609,9.948746,-0.9344579,10.589541,-1.373578,10.322894,-2.858252,9.521807,-5.2058725,9.5403805,-0.7632502,9.213294,-4.861047,8.415372,99.38401442,1788.20699936488,842.396537263042,0.069986284,0.029153796,0.05020656,0.02934874,0.584548223000217,"Wii U Sunshine Airport (Mario Kart 8) (Night) - Mario Kart World (OST).wav","Night","4"
-121.85503,59.117226,103.18288,23.567644,5.956199,16.971365,27.301786,9.975834,5.7428837,8.781166,11.548797,7.5426216,1.8530067,6.5916753,3.8773851,6.699495,-2.2380939,5.9680467,2.0325944,6.880157,-3.8726466,6.5887976,2.3519049,6.668016,-5.4138446,6.451033,143.5546875,1981.21056619181,559.550947678966,0.114746846,0.032678805,0.086477146,0.040139392,0.464156484413593,"Super Mario 64 Main Theme (Latin Guitar Ver.) (Super Mario 64) - Mario Kart World (OST).wav","","1"
-103.57737,52.005184,77.10784,20.453701,-2.2499108,15.504107,30.136038,11.06315,-1.1250046,8.375606,7.376288,7.3022676,-1.7987576,6.7056046,3.7119236,6.3225865,-2.8070502,6.5237107,4.6208124,6.1237054,-2.9862316,6.819292,2.7907944,6.632902,-3.277956,6.077336,161.49902344,2668.65636973379,495.97040866089,0.07986213,0.018345542,0.047500227,0.04019112,0.846107021579981,"GBA Peach⧸Mario⧸Luigi Circuit (Mario Kart： Super Circuit) - Mario Kart World (OST).wav","","1"
-53.251724,41.32411,73.51896,20.970634,-10.914221,15.944205,50.867226,11.112668,4.0808063,7.2846684,14.240238,6.9519114,5.4990215,7.097566,5.304554,8.31466,9.061176,8.920522,-1.0536187,9.400585,6.110699,9.115924,0.24731548,9.253103,3.650912,8.407659,89.10290948,2667.27816940346,511.742004488127,0.15153201,0.02734761,0.10598163,0.061422132,0.579549027780032,"Wii U Thwomp Ruins (Mario Kart 8) - Mario Kart World (OST).wav","","3"
-140.44981,51.06685,96.795876,17.322369,20.648893,11.352534,32.5307,9.655965,15.231356,7.927997,14.586885,7.8389926,7.26949,7.683535,8.080237,8.612729,-6.792034,8.404496,2.1521807,7.3708925,-5.005177,8.472975,-0.7781718,7.7894864,2.680662,7.7103,135.99917763,1981.03674917438,443.701737473217,0.10873208,0.030730683,0.07515529,0.043025617,0.572481926825126,"Wii Mushroom Gorge (Mario Kart Wii) - Mario Kart World (OST).wav","","1"
-155.61234,83.21947,99.49334,28.063086,13.536674,22.68918,45.281082,12.796093,6.6012363,10.104352,9.975842,9.757443,2.5518472,8.69195,3.2554798,8.55412,1.3846803,7.60334,5.175717,7.0443387,-2.487253,8.102184,2.1241198,7.649901,-1.8185407,8.041956,161.49902344,1943.23777379146,660.656845120999,0.10954025,0.04225681,0.07834982,0.043390475,0.55379732478199,"N64 Frappe Snowland⧸Sherbet Land (Mario Kart 64) (Night) - Mario Kart World (OST).wav","Night","2"
-51.76229,61.465477,96.545876,21.904747,-19.101652,15.03506,38.19561,8.845862,4.019429,8.547538,5.9995284,6.475564,-0.8241257,6.6175346,10.010813,6.6240616,0.45093986,7.215455,6.1963468,6.950496,-4.255339,7.6046305,2.8399422,7.952324,-0.12527458,6.7044873,143.5546875,2175.83056082412,412.362572467575,0.1729741,0.05125402,0.12958594,0.06534445,0.504251852380968,"N64 Rainbow Road (Mario Kart 64) - Mario Kart World (OST).wav","","3"
-45.86016,45.132263,82.48934,21.129034,4.8547535,14.716365,37.40598,11.44944,3.4669397,7.8620563,13.200668,7.7366834,3.013172,7.342769,8.998003,7.6865263,-0.8151911,7.2905416,3.9100223,7.1222944,-6.088448,7.002553,0.35086024,6.9649353,-6.5630927,6.8107324,123.046875,2487.79728185784,540.811939941145,0.1830465,0.044682994,0.12457777,0.07625924,0.612136735997425,"Wii U Dragon Driftway (Mario Kart 8) - Mario Kart World (OST).wav","","3"
-188.96019,115.922,90.53375,32.676117,-9.840483,22.726767,31.225714,15.403331,6.898944,12.573792,9.41633,11.094744,2.201737,10.888906,9.122144,9.198436,2.159522,8.532113,5.5453377,8.578012,-3.267124,9.4744625,1.4444734,9.085737,-2.5260842,9.119928,135.99917763,2118.39697519111,709.32755063484,0.07428115,0.038306106,0.05047532,0.03299769,0.653726123918258,"Title Screen (Super Mario Maker) - Mario Kart World (OST).wav","","2"
-100.17303,43.026264,55.615894,13.717912,-11.628569,13.290573,43.86567,12.822405,2.876911,7.323817,7.9725657,6.170796,4.798754,6.3241982,4.9386096,6.2009487,6.580951,6.4689064,6.03629,6.296747,-2.0427866,6.4908395,8.558226,6.317935,-1.0110312,6.1813855,86.1328125,3089.21510245775,368.177254170961,0.07395601,0.013979417,0.052134138,0.02897445,0.555756646965405,"Wii Grumble Volcano (Mario Kart Wii) - Mario Kart World (OST).wav","","5"
-131.62962,42.762543,112.7226,17.045076,-3.974472,11.704887,27.773008,8.799941,5.1181493,7.8025985,3.5986614,7.3278823,-5.4602094,6.852102,4.9283366,7.860228,-0.9117186,6.5934925,8.465649,7.014896,-2.6938665,6.7140474,4.912273,7.4606333,-1.6685047,7.5794783,151.99908088,1859.04083384822,362.412376368913,0.090503804,0.021161964,0.063195795,0.039170433,0.619816763601659,"Wii U Shy Guy Falls (Mario Kart 8) - Mario Kart World (OST).wav","","1"
-183.48587,61.565334,92.611984,26.355165,6.4347944,18.823017,19.047245,13.508589,12.522984,11.647623,8.727786,11.544442,-2.4087005,10.505516,4.03002,10.6378765,-8.479483,10.56394,-1.3655859,10.497256,-7.8217897,9.548558,-3.1183152,11.165149,-4.170083,12.488693,129.19921875,2155.5389561253,654.715605273363,0.091331035,0.041586462,0.07394962,0.029444797,0.398168357664735,"Beach BGM (Super Mario 3D Land) - Mario Kart World (OST).wav","","4"
-118.501144,80.35719,89.20853,27.04585,-17.797293,19.309841,26.039696,15.436794,-3.1216888,11.984228,11.787044,10.013109,-3.3030405,9.578047,5.95795,9.135194,-3.675776,9.343796,3.6056573,8.717437,-0.7036239,9.753862,2.4307663,9.759868,-3.671304,9.574876,151.99908088,2249.8128423507,570.269221962765,0.11806522,0.05180184,0.08791776,0.046480045,0.5286703851928,"Ending BGM (Super Mario Bros. 3) - Mario Kart World (OST).wav","","2"
